;dominio;jornal;main;to_collect
467;ecosfera.publico.clix.pt/2020;Publico;FALSE;FALSE
468;ecosfera.publico.pt/2020;Publico;FALSE;FALSE
469;editorporumdia.publico.pt/2020;Publico;FALSE;FALSE
470;eleicoes.publico.clix.pt/2020;Publico;FALSE;FALSE
471;eleicoes.publico.pt/2020;Publico;FALSE;FALSE
472;eleicoes2009.publico.pt/2020;Publico;FALSE;FALSE
473;emprego.publico.pt/2020;Publico;FALSE;FALSE
474;erro.publico.pt/2020;Publico;FALSE;FALSE
475;euro2004.publico.pt/2020;Publico;FALSE;FALSE
476;euro2008.publico.clix.pt/2020;Publico;FALSE;FALSE
477;euro2008.publico.pt/2020;Publico;FALSE;FALSE
478;feed.p24.publico.pt/2020;Publico;FALSE;FALSE
479;fonts.publico.pt/2020;Publico;FALSE;FALSE
480;fugas.publico.pt/2020;Publico;FALSE;FALSE
481;galerias.publico.pt/2020;Publico;FALSE;FALSE
482;i.publico.pt/2020;Publico;FALSE;FALSE
483;imagens.publico.pt/2020;Publico;FALSE;FALSE
484;imagens0.publico.pt/2020;Publico;FALSE;FALSE
485;imagens1.publico.pt/2020;Publico;FALSE;FALSE
486;imagens2.publico.pt/2020;Publico;FALSE;FALSE
487;imagens3.publico.pt/2020;Publico;FALSE;FALSE
488;imagens4.publico.pt/2020;Publico;FALSE;FALSE
489;imagens5.publico.pt/2020;Publico;FALSE;FALSE
490;imagens6.publico.pt/2020;Publico;FALSE;FALSE
491;imagens7.publico.pt/2020;Publico;FALSE;FALSE
492;imagens8.publico.pt/2020;Publico;FALSE;FALSE
493;imagens9.publico.pt/2020;Publico;FALSE;FALSE
494;imobiliario.publico.pt/2020;Publico;FALSE;FALSE
495;inimigo.publico.clix.pt/2020;Publico;FALSE;FALSE
496;inimigo.publico.pt/2020;Publico;FALSE;FALSE
497;ipsilon.publico.clix.pt/2020;Publico;FALSE;FALSE
498;ipsilon.publico.pt/2020;Publico;FALSE;FALSE
499;jogos.publico.pt/2020;Publico;FALSE;FALSE
500;jornal.publico.clix.pt/2020;Publico;FALSE;FALSE
501;jornal.publico.pt/2020;Publico;FALSE;FALSE
502;lazer.publico.clix.pt/2020;Publico;FALSE;FALSE
503;lazer.publico.pt/2020;Publico;FALSE;FALSE
504;leiloes.publico.pt/2020;Publico;FALSE;FALSE
505;lifestyle.publico.pt/2020;Publico;FALSE;FALSE
506;linguistica.publico.clix.pt/2020;Publico;FALSE;FALSE
507;linguistica.publico.pt/2020;Publico;FALSE;FALSE
508;login.publico.pt/2020;Publico;FALSE;FALSE
509;loja.publico.clix.pt/2020;Publico;FALSE;FALSE
510;loja.publico.pt/2020;Publico;FALSE;FALSE
511;m.cinecartaz.publico.pt/2020;Publico;FALSE;FALSE
512;m.lazer.publico.pt/2020;Publico;FALSE;FALSE
513;m.publico.pt/2020;Publico;FALSE;FALSE
514;mkt.publico.pt/2020;Publico;FALSE;FALSE
515;mobile.publico.pt/2020;Publico;FALSE;FALSE
516;moblog.publico.pt/2020;Publico;FALSE;FALSE
517;movel.publico.pt/2020;Publico;FALSE;FALSE
518;multimedia.publico.pt/2020;Publico;FALSE;FALSE
519;news.publico.pt/2020;Publico;FALSE;FALSE
520;newspapper.publico.clix.pt/2020;Publico;FALSE;FALSE
521;noite.publico.pt/2020;Publico;FALSE;FALSE
522;olimpicos2008.publico.clix.pt/2020;Publico;FALSE;FALSE
523;olimpicos2008.publico.pt/2020;Publico;FALSE;FALSE
524;org-publico.pt/2020;Publico;FALSE;TRUE
525;p.publico.pt/2020;Publico;FALSE;FALSE
526;p3-front1.publico.pt/2020;Publico;FALSE;TRUE
527;p3-front2.publico.pt/2020;Publico;FALSE;TRUE
528;p3.publico.pt/2020;Publico;FALSE;FALSE
529;p3srv1.publico.pt/2020;Publico;FALSE;FALSE
530;parceiros.publico.pt/2020;Publico;FALSE;FALSE
531;patrocinar.publico.pt/2020;Publico;FALSE;FALSE
532;pdf.publico.pt/2020;Publico;FALSE;FALSE
533;pesquisas.publico.pt/2020;Publico;FALSE;FALSE
534;pet.publico.pt/2020;Publico;FALSE;FALSE
535;plus.publico.clix.pt/2020;Publico;FALSE;FALSE
536;plus.publico.pt/2020;Publico;FALSE;FALSE
537;podium.publico.clix.pt/2020;Publico;FALSE;FALSE
538;podium.publico.pt/2020;Publico;FALSE;FALSE
539;praias.publico.pt/2020;Publico;FALSE;FALSE
540;promocoes.publico.pt/2020;Publico;FALSE;FALSE
541;s.publico.pt/2020;Publico;FALSE;FALSE
542;sa.publico.pt/2020;Publico;FALSE;FALSE
543;secure.publico.clix.pt/2020;Publico;FALSE;FALSE
544;sequeira.publico.pt/2020;Publico;FALSE;FALSE
545;static.publico.clix.pt/2020;Publico;FALSE;FALSE
546;static.publico.pt/2020;Publico;FALSE;FALSE
547;stream.publico.pt/2020;Publico;FALSE;FALSE
548;tempo.publico.clix.pt/2020;Publico;FALSE;FALSE
549;tempo.publico.pt/2020;Publico;FALSE;FALSE
550;tracker.publico.pt/2020;Publico;FALSE;FALSE
551;trofeu.publico.pt/2020;Publico;FALSE;FALSE
552;tv.publico.clix.pt/2020;Publico;FALSE;FALSE
553;ultimahora.publico.clix.pt/2020;Publico;FALSE;FALSE
554;ultimahora.publico.pt/2020;Publico;FALSE;FALSE
555;ultraleve.publico.pt/2020;Publico;FALSE;FALSE
556;uol.publico.pt/2020;Publico;FALSE;FALSE
557;viagens.publico.pt/2020;Publico;FALSE;FALSE
558;videos.publico.clix.pt/2020;Publico;FALSE;FALSE
559;videos.publico.pt/2020;Publico;FALSE;FALSE
560;webmail.publico.pt/2020;Publico;FALSE;FALSE
561;ww2.publico.clix.pt/2020;Publico;FALSE;FALSE
562;ww2.publico.pt/2020;Publico;FALSE;FALSE
563;publico.pt/artigo;Publico;FALSE;FALSE
564;publico.clix.pt/artigo;Publico;FALSE;FALSE
565;30segundos.publico.pt/artigo;Publico;FALSE;FALSE
566;a.publico.pt/artigo;Publico;FALSE;FALSE
567;acervo.publico.pt/artigo;Publico;FALSE;FALSE
568;anuncios.publico.pt/artigo;Publico;FALSE;FALSE
569;api.publico.pt/artigo;Publico;FALSE;FALSE
570;arte.publico.pt/artigo;Publico;FALSE;FALSE
571;assinaturas.publico.pt/artigo;Publico;FALSE;FALSE
572;astronomia.publico.pt/artigo;Publico;FALSE;FALSE
573;backoffice.cidades.publico.pt/artigo;Publico;FALSE;FALSE
574;banners.publico.pt/artigo;Publico;FALSE;FALSE
575;bd.publico.pt/artigo;Publico;FALSE;FALSE
576;beta.publico.pt/artigo;Publico;FALSE;FALSE
577;blogs.publico.clix.pt/artigo;Publico;FALSE;FALSE
578;blogs.publico.pt/artigo;Publico;FALSE;FALSE
579;blogues.publico.pt/artigo;Publico;FALSE;FALSE
580;bo.p24.publico.pt/artigo;Publico;FALSE;FALSE
581;bussola.publico.pt/artigo;Publico;FALSE;FALSE
582;cidades.publico.pt/artigo;Publico;FALSE;FALSE
583;cientistas.publico.pt/artigo;Publico;FALSE;FALSE
584;cinecartaz.publico.clix.pt/artigo;Publico;FALSE;FALSE
585;cinecartaz.publico.pt/artigo;Publico;FALSE;FALSE
586;classificados.publico.clix.pt/artigo;Publico;FALSE;FALSE
587;coleccoes.publico.clix.pt/artigo;Publico;FALSE;FALSE
588;coleccoes.publico.pt/artigo;Publico;FALSE;FALSE
589;comentarios.publico.pt/artigo;Publico;FALSE;FALSE
590;comunique.publico.pt/artigo;Publico;FALSE;FALSE
591;convites.publico.pt/artigo;Publico;FALSE;FALSE
592;data.publico.pt/artigo;Publico;FALSE;FALSE
593;desporto.publico.clix.pt/artigo;Publico;FALSE;FALSE
594;desporto.publico.pt/artigo;Publico;FALSE;FALSE
595;dev.publico.pt/artigo;Publico;FALSE;FALSE
596;digital.publico.clix.pt/artigo;Publico;FALSE;FALSE
597;digital.publico.pt/artigo;Publico;FALSE;FALSE
598;dossiers.publico.clix.pt/artigo;Publico;FALSE;FALSE
599;dossiers.publico.pt/artigo;Publico;FALSE;FALSE
600;ebookmagnum.publico.pt/artigo;Publico;FALSE;FALSE
601;economia.publico.clix.pt/artigo;Publico;FALSE;FALSE
602;economia.publico.pt/artigo;Publico;FALSE;FALSE
603;ecosfera.publico.clix.pt/artigo;Publico;FALSE;FALSE
604;ecosfera.publico.pt/artigo;Publico;FALSE;FALSE
605;editorporumdia.publico.pt/artigo;Publico;FALSE;FALSE
606;eleicoes.publico.clix.pt/artigo;Publico;FALSE;FALSE
607;eleicoes.publico.pt/artigo;Publico;FALSE;FALSE
608;eleicoes2009.publico.pt/artigo;Publico;FALSE;FALSE
609;emprego.publico.pt/artigo;Publico;FALSE;FALSE
610;erro.publico.pt/artigo;Publico;FALSE;FALSE
611;euro2004.publico.pt/artigo;Publico;FALSE;FALSE
612;euro2008.publico.clix.pt/artigo;Publico;FALSE;FALSE
613;euro2008.publico.pt/artigo;Publico;FALSE;FALSE
614;feed.p24.publico.pt/artigo;Publico;FALSE;FALSE
615;fonts.publico.pt/artigo;Publico;FALSE;FALSE
616;fugas.publico.pt/artigo;Publico;FALSE;FALSE
617;galerias.publico.pt/artigo;Publico;FALSE;FALSE
618;i.publico.pt/artigo;Publico;FALSE;FALSE
619;imagens.publico.pt/artigo;Publico;FALSE;FALSE
620;imagens0.publico.pt/artigo;Publico;FALSE;FALSE
621;imagens1.publico.pt/artigo;Publico;FALSE;FALSE
622;imagens2.publico.pt/artigo;Publico;FALSE;FALSE
623;imagens3.publico.pt/artigo;Publico;FALSE;FALSE
624;imagens4.publico.pt/artigo;Publico;FALSE;FALSE
625;imagens5.publico.pt/artigo;Publico;FALSE;FALSE
626;imagens6.publico.pt/artigo;Publico;FALSE;FALSE
627;imagens7.publico.pt/artigo;Publico;FALSE;FALSE
628;imagens8.publico.pt/artigo;Publico;FALSE;FALSE
629;imagens9.publico.pt/artigo;Publico;FALSE;FALSE
630;imobiliario.publico.pt/artigo;Publico;FALSE;FALSE
631;inimigo.publico.clix.pt/artigo;Publico;FALSE;FALSE
632;inimigo.publico.pt/artigo;Publico;FALSE;FALSE
633;ipsilon.publico.clix.pt/artigo;Publico;FALSE;FALSE
634;ipsilon.publico.pt/artigo;Publico;FALSE;FALSE
635;jogos.publico.pt/artigo;Publico;FALSE;FALSE
636;jornal.publico.clix.pt/artigo;Publico;FALSE;FALSE
637;jornal.publico.pt/artigo;Publico;FALSE;FALSE
638;lazer.publico.clix.pt/artigo;Publico;FALSE;FALSE
639;lazer.publico.pt/artigo;Publico;FALSE;FALSE
640;leiloes.publico.pt/artigo;Publico;FALSE;FALSE
641;lifestyle.publico.pt/artigo;Publico;FALSE;FALSE
642;linguistica.publico.clix.pt/artigo;Publico;FALSE;FALSE
643;linguistica.publico.pt/artigo;Publico;FALSE;FALSE
644;login.publico.pt/artigo;Publico;FALSE;FALSE
645;loja.publico.clix.pt/artigo;Publico;FALSE;FALSE
646;loja.publico.pt/artigo;Publico;FALSE;FALSE
647;m.cinecartaz.publico.pt/artigo;Publico;FALSE;FALSE
648;m.lazer.publico.pt/artigo;Publico;FALSE;FALSE
649;m.publico.pt/artigo;Publico;FALSE;FALSE
650;mkt.publico.pt/artigo;Publico;FALSE;FALSE
651;mobile.publico.pt/artigo;Publico;FALSE;FALSE
652;moblog.publico.pt/artigo;Publico;FALSE;FALSE
653;movel.publico.pt/artigo;Publico;FALSE;FALSE
654;multimedia.publico.pt/artigo;Publico;FALSE;FALSE
655;news.publico.pt/artigo;Publico;FALSE;FALSE
656;newspapper.publico.clix.pt/artigo;Publico;FALSE;FALSE
657;noite.publico.pt/artigo;Publico;FALSE;FALSE
658;olimpicos2008.publico.clix.pt/artigo;Publico;FALSE;FALSE
659;olimpicos2008.publico.pt/artigo;Publico;FALSE;FALSE
660;org-publico.pt/artigo;Publico;FALSE;TRUE
661;p.publico.pt/artigo;Publico;FALSE;FALSE
662;p3-front1.publico.pt/artigo;Publico;FALSE;TRUE
663;p3-front2.publico.pt/artigo;Publico;FALSE;TRUE
664;p3.publico.pt/artigo;Publico;FALSE;FALSE
665;p3srv1.publico.pt/artigo;Publico;FALSE;FALSE
666;parceiros.publico.pt/artigo;Publico;FALSE;FALSE
667;patrocinar.publico.pt/artigo;Publico;FALSE;FALSE
668;pdf.publico.pt/artigo;Publico;FALSE;FALSE
669;pesquisas.publico.pt/artigo;Publico;FALSE;FALSE
670;pet.publico.pt/artigo;Publico;FALSE;FALSE
671;plus.publico.clix.pt/artigo;Publico;FALSE;FALSE
672;plus.publico.pt/artigo;Publico;FALSE;FALSE
673;podium.publico.clix.pt/artigo;Publico;FALSE;FALSE
674;podium.publico.pt/artigo;Publico;FALSE;FALSE
675;praias.publico.pt/artigo;Publico;FALSE;FALSE
676;promocoes.publico.pt/artigo;Publico;FALSE;FALSE
677;s.publico.pt/artigo;Publico;FALSE;FALSE
678;sa.publico.pt/artigo;Publico;FALSE;FALSE
679;secure.publico.clix.pt/artigo;Publico;FALSE;FALSE
680;sequeira.publico.pt/artigo;Publico;FALSE;FALSE
681;static.publico.clix.pt/artigo;Publico;FALSE;FALSE
682;static.publico.pt/artigo;Publico;FALSE;FALSE
683;stream.publico.pt/artigo;Publico;FALSE;FALSE
684;tempo.publico.clix.pt/artigo;Publico;FALSE;FALSE
685;tempo.publico.pt/artigo;Publico;FALSE;FALSE
686;tracker.publico.pt/artigo;Publico;FALSE;FALSE
687;trofeu.publico.pt/artigo;Publico;FALSE;FALSE
688;tv.publico.clix.pt/artigo;Publico;FALSE;FALSE
689;ultimahora.publico.clix.pt/artigo;Publico;FALSE;FALSE
690;ultimahora.publico.pt/artigo;Publico;FALSE;FALSE
691;ultraleve.publico.pt/artigo;Publico;FALSE;FALSE
692;uol.publico.pt/artigo;Publico;FALSE;FALSE
693;viagens.publico.pt/artigo;Publico;FALSE;FALSE
694;videos.publico.clix.pt/artigo;Publico;FALSE;FALSE
695;videos.publico.pt/artigo;Publico;FALSE;FALSE
696;webmail.publico.pt/artigo;Publico;FALSE;FALSE
697;ww2.publico.clix.pt/artigo;Publico;FALSE;FALSE
698;ww2.publico.pt/artigo;Publico;FALSE;FALSE
699;publico.pt/Noticia;Publico;FALSE;FALSE
700;publico.clix.pt/Noticia;Publico;FALSE;FALSE
701;30segundos.publico.pt/Noticia;Publico;FALSE;FALSE
702;a.publico.pt/Noticia;Publico;FALSE;FALSE
703;acervo.publico.pt/Noticia;Publico;FALSE;FALSE
704;anuncios.publico.pt/Noticia;Publico;FALSE;FALSE
705;api.publico.pt/Noticia;Publico;FALSE;FALSE
706;arte.publico.pt/Noticia;Publico;FALSE;FALSE
707;assinaturas.publico.pt/Noticia;Publico;FALSE;FALSE
708;astronomia.publico.pt/Noticia;Publico;FALSE;FALSE
709;backoffice.cidades.publico.pt/Noticia;Publico;FALSE;FALSE
710;banners.publico.pt/Noticia;Publico;FALSE;FALSE
711;bd.publico.pt/Noticia;Publico;FALSE;FALSE
712;beta.publico.pt/Noticia;Publico;FALSE;FALSE
713;blogs.publico.clix.pt/Noticia;Publico;FALSE;FALSE
714;blogs.publico.pt/Noticia;Publico;FALSE;FALSE
715;blogues.publico.pt/Noticia;Publico;FALSE;FALSE
716;bo.p24.publico.pt/Noticia;Publico;FALSE;FALSE
717;bussola.publico.pt/Noticia;Publico;FALSE;FALSE
718;cidades.publico.pt/Noticia;Publico;FALSE;FALSE
719;cientistas.publico.pt/Noticia;Publico;FALSE;FALSE
720;cinecartaz.publico.clix.pt/Noticia;Publico;FALSE;FALSE
721;cinecartaz.publico.pt/Noticia;Publico;FALSE;FALSE
722;classificados.publico.clix.pt/Noticia;Publico;FALSE;FALSE
723;coleccoes.publico.clix.pt/Noticia;Publico;FALSE;FALSE
724;coleccoes.publico.pt/Noticia;Publico;FALSE;FALSE
725;comentarios.publico.pt/Noticia;Publico;FALSE;FALSE
726;comunique.publico.pt/Noticia;Publico;FALSE;FALSE
727;convites.publico.pt/Noticia;Publico;FALSE;FALSE
728;data.publico.pt/Noticia;Publico;FALSE;FALSE
729;desporto.publico.clix.pt/Noticia;Publico;FALSE;FALSE
730;desporto.publico.pt/Noticia;Publico;FALSE;FALSE
731;dev.publico.pt/Noticia;Publico;FALSE;FALSE
732;digital.publico.clix.pt/Noticia;Publico;FALSE;FALSE
733;digital.publico.pt/Noticia;Publico;FALSE;FALSE
734;dossiers.publico.clix.pt/Noticia;Publico;FALSE;FALSE
735;dossiers.publico.pt/Noticia;Publico;FALSE;FALSE
736;ebookmagnum.publico.pt/Noticia;Publico;FALSE;FALSE
737;economia.publico.clix.pt/Noticia;Publico;FALSE;FALSE
738;economia.publico.pt/Noticia;Publico;FALSE;FALSE
739;ecosfera.publico.clix.pt/Noticia;Publico;FALSE;FALSE
740;ecosfera.publico.pt/Noticia;Publico;FALSE;FALSE
741;editorporumdia.publico.pt/Noticia;Publico;FALSE;FALSE
742;eleicoes.publico.clix.pt/Noticia;Publico;FALSE;FALSE
743;eleicoes.publico.pt/Noticia;Publico;FALSE;FALSE
744;eleicoes2009.publico.pt/Noticia;Publico;FALSE;FALSE
745;emprego.publico.pt/Noticia;Publico;FALSE;FALSE
746;erro.publico.pt/Noticia;Publico;FALSE;FALSE
747;euro2004.publico.pt/Noticia;Publico;FALSE;FALSE
748;euro2008.publico.clix.pt/Noticia;Publico;FALSE;FALSE
749;euro2008.publico.pt/Noticia;Publico;FALSE;FALSE
750;feed.p24.publico.pt/Noticia;Publico;FALSE;FALSE
751;fonts.publico.pt/Noticia;Publico;FALSE;FALSE
752;fugas.publico.pt/Noticia;Publico;FALSE;FALSE
753;galerias.publico.pt/Noticia;Publico;FALSE;FALSE
754;i.publico.pt/Noticia;Publico;FALSE;FALSE
755;imagens.publico.pt/Noticia;Publico;FALSE;FALSE
756;imagens0.publico.pt/Noticia;Publico;FALSE;FALSE
757;imagens1.publico.pt/Noticia;Publico;FALSE;FALSE
758;imagens2.publico.pt/Noticia;Publico;FALSE;FALSE
759;imagens3.publico.pt/Noticia;Publico;FALSE;FALSE
760;imagens4.publico.pt/Noticia;Publico;FALSE;FALSE
761;imagens5.publico.pt/Noticia;Publico;FALSE;FALSE
762;imagens6.publico.pt/Noticia;Publico;FALSE;FALSE
763;imagens7.publico.pt/Noticia;Publico;FALSE;FALSE
764;imagens8.publico.pt/Noticia;Publico;FALSE;FALSE
765;imagens9.publico.pt/Noticia;Publico;FALSE;FALSE
766;imobiliario.publico.pt/Noticia;Publico;FALSE;FALSE
767;inimigo.publico.clix.pt/Noticia;Publico;FALSE;FALSE
768;inimigo.publico.pt/Noticia;Publico;FALSE;FALSE
769;ipsilon.publico.clix.pt/Noticia;Publico;FALSE;FALSE
770;ipsilon.publico.pt/Noticia;Publico;FALSE;FALSE
771;jogos.publico.pt/Noticia;Publico;FALSE;FALSE
772;jornal.publico.clix.pt/Noticia;Publico;FALSE;FALSE
773;jornal.publico.pt/Noticia;Publico;FALSE;FALSE
774;lazer.publico.clix.pt/Noticia;Publico;FALSE;FALSE
775;lazer.publico.pt/Noticia;Publico;FALSE;FALSE
776;leiloes.publico.pt/Noticia;Publico;FALSE;FALSE
777;lifestyle.publico.pt/Noticia;Publico;FALSE;FALSE
778;linguistica.publico.clix.pt/Noticia;Publico;FALSE;FALSE
779;linguistica.publico.pt/Noticia;Publico;FALSE;FALSE
780;login.publico.pt/Noticia;Publico;FALSE;FALSE
781;loja.publico.clix.pt/Noticia;Publico;FALSE;FALSE
782;loja.publico.pt/Noticia;Publico;FALSE;FALSE
783;m.cinecartaz.publico.pt/Noticia;Publico;FALSE;FALSE
784;m.lazer.publico.pt/Noticia;Publico;FALSE;FALSE
785;m.publico.pt/Noticia;Publico;FALSE;FALSE
786;mkt.publico.pt/Noticia;Publico;FALSE;FALSE
787;mobile.publico.pt/Noticia;Publico;FALSE;FALSE
788;moblog.publico.pt/Noticia;Publico;FALSE;FALSE
789;movel.publico.pt/Noticia;Publico;FALSE;FALSE
790;multimedia.publico.pt/Noticia;Publico;FALSE;FALSE
791;news.publico.pt/Noticia;Publico;FALSE;FALSE
792;newspapper.publico.clix.pt/Noticia;Publico;FALSE;FALSE
793;noite.publico.pt/Noticia;Publico;FALSE;FALSE
794;olimpicos2008.publico.clix.pt/Noticia;Publico;FALSE;FALSE
795;olimpicos2008.publico.pt/Noticia;Publico;FALSE;FALSE
796;org-publico.pt/Noticia;Publico;FALSE;TRUE
797;p.publico.pt/Noticia;Publico;FALSE;FALSE
798;p3-front1.publico.pt/Noticia;Publico;FALSE;TRUE
799;p3-front2.publico.pt/Noticia;Publico;FALSE;TRUE
800;p3.publico.pt/Noticia;Publico;FALSE;FALSE
801;p3srv1.publico.pt/Noticia;Publico;FALSE;FALSE
802;parceiros.publico.pt/Noticia;Publico;FALSE;FALSE
803;patrocinar.publico.pt/Noticia;Publico;FALSE;FALSE
804;pdf.publico.pt/Noticia;Publico;FALSE;FALSE
805;pesquisas.publico.pt/Noticia;Publico;FALSE;FALSE
806;pet.publico.pt/Noticia;Publico;FALSE;FALSE
807;plus.publico.clix.pt/Noticia;Publico;FALSE;FALSE
808;plus.publico.pt/Noticia;Publico;FALSE;FALSE
809;podium.publico.clix.pt/Noticia;Publico;FALSE;FALSE
810;podium.publico.pt/Noticia;Publico;FALSE;FALSE
811;praias.publico.pt/Noticia;Publico;FALSE;FALSE
812;promocoes.publico.pt/Noticia;Publico;FALSE;FALSE
813;s.publico.pt/Noticia;Publico;FALSE;FALSE
814;sa.publico.pt/Noticia;Publico;FALSE;FALSE
815;secure.publico.clix.pt/Noticia;Publico;FALSE;FALSE
816;sequeira.publico.pt/Noticia;Publico;FALSE;FALSE
817;static.publico.clix.pt/Noticia;Publico;FALSE;FALSE
818;static.publico.pt/Noticia;Publico;FALSE;FALSE
819;stream.publico.pt/Noticia;Publico;FALSE;FALSE
820;tempo.publico.clix.pt/Noticia;Publico;FALSE;FALSE
821;tempo.publico.pt/Noticia;Publico;FALSE;FALSE
822;tracker.publico.pt/Noticia;Publico;FALSE;FALSE
823;trofeu.publico.pt/Noticia;Publico;FALSE;FALSE
824;tv.publico.clix.pt/Noticia;Publico;FALSE;FALSE
825;ultimahora.publico.clix.pt/Noticia;Publico;FALSE;FALSE
826;ultimahora.publico.pt/Noticia;Publico;FALSE;FALSE
827;ultraleve.publico.pt/Noticia;Publico;FALSE;FALSE
828;uol.publico.pt/Noticia;Publico;FALSE;FALSE
829;viagens.publico.pt/Noticia;Publico;FALSE;FALSE
830;videos.publico.clix.pt/Noticia;Publico;FALSE;FALSE
831;videos.publico.pt/Noticia;Publico;FALSE;FALSE
832;webmail.publico.pt/Noticia;Publico;FALSE;FALSE
833;ww2.publico.clix.pt/Noticia;Publico;FALSE;FALSE
834;ww2.publico.pt/Noticia;Publico;FALSE;FALSE
835;publico.pt/2021;Publico;FALSE;FALSE
836;publico.clix.pt/2021;Publico;FALSE;FALSE
837;30segundos.publico.pt/2021;Publico;FALSE;FALSE
838;a.publico.pt/2021;Publico;FALSE;FALSE
839;acervo.publico.pt/2021;Publico;FALSE;FALSE
840;anuncios.publico.pt/2021;Publico;FALSE;FALSE
841;api.publico.pt/2021;Publico;FALSE;FALSE
842;arte.publico.pt/2021;Publico;FALSE;FALSE
843;assinaturas.publico.pt/2021;Publico;FALSE;FALSE
844;astronomia.publico.pt/2021;Publico;FALSE;FALSE
845;backoffice.cidades.publico.pt/2021;Publico;FALSE;FALSE
846;banners.publico.pt/2021;Publico;FALSE;FALSE
847;bd.publico.pt/2021;Publico;FALSE;FALSE
848;beta.publico.pt/2021;Publico;FALSE;FALSE
849;blogs.publico.clix.pt/2021;Publico;FALSE;FALSE
850;blogs.publico.pt/2021;Publico;FALSE;FALSE
851;blogues.publico.pt/2021;Publico;FALSE;FALSE
852;bo.p24.publico.pt/2021;Publico;FALSE;FALSE
853;bussola.publico.pt/2021;Publico;FALSE;FALSE
854;cidades.publico.pt/2021;Publico;FALSE;FALSE
855;cientistas.publico.pt/2021;Publico;FALSE;FALSE
856;cinecartaz.publico.clix.pt/2021;Publico;FALSE;FALSE
857;cinecartaz.publico.pt/2021;Publico;FALSE;FALSE
858;classificados.publico.clix.pt/2021;Publico;FALSE;FALSE
859;coleccoes.publico.clix.pt/2021;Publico;FALSE;FALSE
860;coleccoes.publico.pt/2021;Publico;FALSE;FALSE
861;comentarios.publico.pt/2021;Publico;FALSE;FALSE
862;comunique.publico.pt/2021;Publico;FALSE;FALSE
863;convites.publico.pt/2021;Publico;FALSE;FALSE
864;data.publico.pt/2021;Publico;FALSE;FALSE
865;desporto.publico.clix.pt/2021;Publico;FALSE;FALSE
866;desporto.publico.pt/2021;Publico;FALSE;FALSE
867;dev.publico.pt/2021;Publico;FALSE;FALSE
868;digital.publico.clix.pt/2021;Publico;FALSE;FALSE
869;digital.publico.pt/2021;Publico;FALSE;FALSE
870;dossiers.publico.clix.pt/2021;Publico;FALSE;FALSE
871;dossiers.publico.pt/2021;Publico;FALSE;FALSE
872;ebookmagnum.publico.pt/2021;Publico;FALSE;FALSE
873;economia.publico.clix.pt/2021;Publico;FALSE;FALSE
874;economia.publico.pt/2021;Publico;FALSE;FALSE
875;ecosfera.publico.clix.pt/2021;Publico;FALSE;FALSE
876;ecosfera.publico.pt/2021;Publico;FALSE;FALSE
877;editorporumdia.publico.pt/2021;Publico;FALSE;FALSE
878;eleicoes.publico.clix.pt/2021;Publico;FALSE;FALSE
879;eleicoes.publico.pt/2021;Publico;FALSE;FALSE
880;eleicoes2009.publico.pt/2021;Publico;FALSE;FALSE
881;emprego.publico.pt/2021;Publico;FALSE;FALSE
882;erro.publico.pt/2021;Publico;FALSE;FALSE
883;euro2004.publico.pt/2021;Publico;FALSE;FALSE
884;euro2008.publico.clix.pt/2021;Publico;FALSE;FALSE
885;euro2008.publico.pt/2021;Publico;FALSE;FALSE
886;feed.p24.publico.pt/2021;Publico;FALSE;FALSE
887;fonts.publico.pt/2021;Publico;FALSE;FALSE
888;fugas.publico.pt/2021;Publico;FALSE;FALSE
889;galerias.publico.pt/2021;Publico;FALSE;FALSE
890;i.publico.pt/2021;Publico;FALSE;FALSE
891;imagens.publico.pt/2021;Publico;FALSE;FALSE
892;imagens0.publico.pt/2021;Publico;FALSE;FALSE
893;imagens1.publico.pt/2021;Publico;FALSE;FALSE
894;imagens2.publico.pt/2021;Publico;FALSE;FALSE
895;imagens3.publico.pt/2021;Publico;FALSE;FALSE
896;imagens4.publico.pt/2021;Publico;FALSE;FALSE
897;imagens5.publico.pt/2021;Publico;FALSE;FALSE
898;imagens6.publico.pt/2021;Publico;FALSE;FALSE
899;imagens7.publico.pt/2021;Publico;FALSE;FALSE
900;imagens8.publico.pt/2021;Publico;FALSE;FALSE
901;imagens9.publico.pt/2021;Publico;FALSE;FALSE
902;imobiliario.publico.pt/2021;Publico;FALSE;FALSE
903;inimigo.publico.clix.pt/2021;Publico;FALSE;FALSE
904;inimigo.publico.pt/2021;Publico;FALSE;FALSE
905;ipsilon.publico.clix.pt/2021;Publico;FALSE;FALSE
906;ipsilon.publico.pt/2021;Publico;FALSE;FALSE
907;jogos.publico.pt/2021;Publico;FALSE;FALSE
908;jornal.publico.clix.pt/2021;Publico;FALSE;FALSE
909;jornal.publico.pt/2021;Publico;FALSE;FALSE
910;lazer.publico.clix.pt/2021;Publico;FALSE;FALSE
911;lazer.publico.pt/2021;Publico;FALSE;FALSE
912;leiloes.publico.pt/2021;Publico;FALSE;FALSE
913;lifestyle.publico.pt/2021;Publico;FALSE;FALSE
914;linguistica.publico.clix.pt/2021;Publico;FALSE;FALSE
915;linguistica.publico.pt/2021;Publico;FALSE;FALSE
916;login.publico.pt/2021;Publico;FALSE;FALSE
